,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
2611,F. Chafik,31,Dijon FCO,Defensor,Morocco,73,73,2600000,11000,['Especialista Oculto'],69.16666667,2.65E-05,0.037835157,0.411743296
2637,S. Rybalka,28,Sivasspor,Mediocampista,Ukraine,73,74,3600000,12000,['Especialista Oculto'],70.83333333,1.96E-05,-0.506146058,-0.2174147
2645,T. Huddlestone,31,Derby County,Mediocampista,England,73,73,2700000,31000,['Especialista Oculto'],67.83333333,2.48E-05,1.676090224,2.057413872
2647,K. Nakamura,37,Kawasaki Frontale,Mediocampista,Japan,73,73,1300000,7000,['Especialista Oculto'],74.5,5.70E-05,-0.506146058,-0.298658577
2649,M. Vejinovi?,28,AZ Alkmaar,Mediocampista,Netherlands,73,73,4000000,14000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",70.33333333,1.75E-05,1.239642967,0.513780199
2655,I. Kovács,26,Agente Libre,Mediocampista,Hungary,73,74,0,0,['Talento Infravalorado'],68.66666667,68.66666667,-0.942593314,-1.598560618
2660,J. Ward,28,Crystal Palace,Defensor,England,73,73,3200000,37000,['Especialista Oculto'],74.16666667,2.29E-05,0.861364031,0.033734661
2680,F. Kudryashov,31,Agente Libre,Defensor,Russia,73,73,0,0,['Talento Infravalorado'],71.66666667,71.66666667,-0.37392928,0.222738978
2688,R. Benzar,26,Agente Libre,Defensor,Romania,73,76,0,0,['Talento Infravalorado'],68.66666667,68.66666667,-0.37392928,-0.060767498
2714,O. Pérez,37,Patriotas Boyacá FC,Mediocampista,Argentina,73,73,1300000,2000,['Especialista Oculto'],70.5,5.41E-05,0.366748455,1.488706729
2724,C. Ke?erü,31,Agente Libre,Mediocampista,Romania,73,73,0,0,['Talento Infravalorado'],67.5,67.5,-0.069698801,0.838755709
2749,C. Buchtmann,26,FC St. Pauli,Mediocampista,Germany,73,76,4900000,16000,['Especialista Oculto'],73.83333333,1.50E-05,-0.506146058,-0.298658577
2763,Álex Gallar,26,SD Huesca,Mediocampista,Spain,73,74,4700000,19000,['Especialista Oculto'],70.83333333,1.50E-05,-0.506146058,0.270048566
2766,Víctor Rodríguez,28,Seattle Sounders FC,Mediocampista,Spain,73,73,4000000,8000,['Especialista Oculto'],70.5,1.76E-05,-1.815487826,0.107560811
2768,Élton,32,Al Qadisiyah,Atacante,Brazil,73,73,3100000,18000,"['Especialista Oculto', 'Anomalía Física']",68.16666667,2.19E-05,-3.55136187,-2.412415552
2781,F. Manríquez,34,CD Universidad de Concepción,Mediocampista,Chile,73,73,1900000,5000,['Especialista Oculto'],74.83333333,3.93E-05,-1.815487826,-0.054926944
2782,Abraham González,32,Lobos BUAP,Mediocampista,Spain,73,73,3000000,8000,['Especialista Oculto'],72.83333333,2.42E-05,-0.069698801,0.513780199
2802,Miguel Veloso,32,Genoa,Mediocampista,Portugal,73,73,2300000,13000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",75.5,3.26E-05,0.366748455,0.838755709
2811,J. Poulsen,34,FC Midtjylland,Mediocampista,Denmark,73,73,1900000,19000,['Especialista Oculto'],73.66666667,3.84E-05,0.366748455,0.676267954
2812,A. Grünwald,29,FK Austria Wien,Mediocampista,Austria,73,73,3900000,15000,['Especialista Oculto'],74.66666667,1.91E-05,1.676090224,1.81368224
2819,J. Miši?,24,Sporting CP,Mediocampista,Croatia,73,78,5500000,9000,['Especialista Oculto'],73.16666667,1.33E-05,1.676090224,1.082487342
2827,M. Banguera,32,Agente Libre,Portero,Ecuador,73,73,0,0,['Talento Infravalorado'],66.2,66.2,-0.048748395,0.395753294
2831,Sergio Tejera,28,Real Oviedo,Mediocampista,Spain,73,73,3200000,9000,['Especialista Oculto'],73.5,2.29E-05,0.366748455,0.676267954
2844,A. Büttner,29,Vitesse,Defensor,Netherlands,73,73,3000000,12000,['Especialista Oculto'],68.16666667,2.26E-05,-1.197458154,-0.249771815
2847,K. Möhwald,24,SV Werder Bremen,Mediocampista,Germany,73,77,5000000,19000,['Especialista Oculto'],74,1.47E-05,0.803195711,0.351292443
2849,J. Góralski,25,Agente Libre,Mediocampista,Poland,73,77,0,0,['Talento Infravalorado'],71.16666667,71.16666667,-0.942593314,0.919999586
2850,S. Larsson,33,AIK,Mediocampista,Sweden,73,73,2300000,9000,"['Especialista Oculto', 'Especialista Oculto']",71.16666667,3.08E-05,-0.069698801,0.026316933
2859,G. Torje,28,Sivasspor,Mediocampista,Romania,73,73,4000000,13000,['Especialista Oculto'],68.83333333,1.72E-05,-1.815487826,-1.354828986
2871,F. Sambueza,29,Junior FC,Mediocampista,Argentina,73,73,3900000,4000,['Especialista Oculto'],72,1.84E-05,-1.37904057,-2.167267761
2893,M. Knoll,27,FC St. Pauli,Mediocampista,Germany,73,73,3400000,14000,['Especialista Oculto'],66.83333333,1.96E-05,0.803195711,1.326218974
2913,M. Martins,31,Agente Libre,Atacante,Bolivia,73,73,0,0,['Talento Infravalorado'],72.33333333,72.33333333,1.07431798,0.95250937
2920,M. Suttner,31,Brighton & Hove Albion,Defensor,Austria,73,73,2600000,33000,"['Especialista Oculto', 'Especialista Oculto']",68.33333333,2.60E-05,-0.785693717,-0.533278291
2924,P. Tachtsidis,27,Nottingham Forest,Mediocampista,Greece,73,73,3400000,35000,['Especialista Oculto'],71.83333333,2.09E-05,2.11253748,1.81368224
2964,J. Añor,24,Málaga CF,Mediocampista,Venezuela,73,78,5500000,8000,['Especialista Oculto'],71.5,1.30E-05,-0.506146058,-1.029853475
2968,S. Schaars,34,SC Heerenveen,Mediocampista,Netherlands,73,73,1200000,8000,"['Especialista Oculto', 'Especialista Oculto']",70.66666667,5.85E-05,-0.069698801,0.432536321
2974,R. Skov,22,FC København,Mediocampista,Denmark,73,81,6000000,15000,['Especialista Oculto'],71.83333333,1.19E-05,0.803195711,0.676267954
2984,M. Borjan,30,Agente Libre,Portero,Canada,73,73,0,0,['Talento Infravalorado'],69.8,69.8,1.552043508,1.475807768
2999,K. Rausch,28,Agente Libre,Defensor,Russia,73,73,0,0,['Talento Infravalorado'],69.16666667,69.16666667,0.037835157,0.128236819
3013,A. Özbiliz,28,Willem II,Atacante,Armenia,73,73,4000000,40000,['Especialista Oculto'],69.33333333,1.72E-05,-0.853048625,-0.692565036
3023,R. van Rhijn,27,AZ Alkmaar,Defensor,Netherlands,73,74,3700000,12000,['Especialista Oculto'],69.33333333,1.87E-05,-0.785693717,-0.344273974
3026,R. Elm,30,Kalmar FF,Mediocampista,Sweden,73,73,3700000,4000,"['Especialista Oculto', 'Especialista Oculto']",68.66666667,1.85E-05,0.803195711,0.351292443
3037,Y. Banana,26,Agente Libre,Defensor,Cameroon,73,75,0,0,['Talento Infravalorado'],74.66666667,74.66666667,1.684892905,1.829275676
3038,W. Montillo,34,Club Atlético Tigre,Mediocampista,Argentina,73,73,2000000,13000,['Especialista Oculto'],71.83333333,3.57E-05,-0.942593314,-1.517316741
3046,D. Pizarro,38,Universidad de Chile,Mediocampista,Chile,73,73,1300000,8000,"['Especialista Oculto', 'Especialista Oculto', 'Maestro Veterano']",71.83333333,5.49E-05,-1.37904057,-0.948609598
3050,R. Sigurðsson,32,Agente Libre,Defensor,Iceland,73,73,0,0,['Talento Infravalorado'],73.66666667,73.66666667,0.861364031,0.978756248
3061,O. Kragl,28,Foggia,Mediocampista,Germany,73,73,4000000,4000,['Especialista Oculto'],72.16666667,1.80E-05,0.366748455,1.407462852
3080,W. Trapp,25,Columbus Crew SC,Mediocampista,United States,73,77,4300000,6000,['Especialista Oculto'],73.5,1.71E-05,-0.942593314,-0.2174147
3090,V. Lazaro,22,Hertha BSC,Mediocampista,Austria,73,78,4500000,17000,['Especialista Oculto'],77,1.70E-05,-0.069698801,0.351292443
3103,M. Degenek,24,Agente Libre,Defensor,Australia,73,80,0,0,['Talento Infravalorado'],72,72,0.861364031,1.262262724
3107,J. Kova?ík,30,Viktoria Plze?,Mediocampista,Czech Republic,73,73,3800000,1000,"['Especialista Oculto', 'Especialista Oculto']",72,1.89E-05,0.803195711,0.270048566
3112,L. Gil,27,Rosario Central,Mediocampista,Argentina,73,74,3800000,13000,['Especialista Oculto'],72.83333333,1.91E-05,-1.37904057,0.757511831
3121,A. Regattin,26,Akhisar Belediyespor,Mediocampista,Morocco,73,73,4300000,15000,['Especialista Oculto'],71.83333333,1.66E-05,-2.251935083,-0.136170822
3134,A. Ricaurte,26,Independiente Medellín,Mediocampista,Colombia,73,75,4000000,4000,['Especialista Oculto'],74.33333333,1.86E-05,0.803195711,0.676267954
3170,S. Ingason,24,Agente Libre,Defensor,Iceland,73,78,0,0,['Talento Infravalorado'],73.5,73.5,0.861364031,0.600747613
3177,S. Peeters,26,Stade Malherbe Caen,Mediocampista,Belgium,73,76,4900000,19000,"['Especialista Oculto', 'Especialista Oculto']",73.66666667,1.50E-05,1.676090224,-0.136170822
3185,A. Rosina,34,US Salernitana 1919,Atacante,Italy,73,73,2000000,5000,['Especialista Oculto'],73.16666667,3.65E-05,-1.623995266,-2.412415552
3186,B. Bannan,28,Sheffield Wednesday,Mediocampista,Scotland,73,73,4000000,24000,['Especialista Oculto'],74.66666667,1.86E-05,-1.37904057,-2.410999394
3191,V. Coufal,25,SK Slavia Praha,Defensor,Czech Republic,73,76,4099999,1000,['Especialista Oculto'],66,1.61E-05,-1.197458154,-0.249771815
3198,L. Pisculichi,34,Argentinos Juniors,Mediocampista,Argentina,73,73,2000000,12000,['Especialista Oculto'],70.5,3.50E-05,-0.506146058,-0.2174147
3208,B. Sigurðarson,27,Agente Libre,Atacante,Iceland,73,74,0,0,['Talento Infravalorado'],72.5,72.5,0.688844659,1.401166026
3221,J. Cuevas,30,CD Everton de Viña del Mar,Atacante,Argentina,72,72,2900000,4000,['Anomalía Física'],66.16666667,2.28E-05,-3.16588855,-0.767341146
3237,R. Koolwijk,32,Excelsior,Mediocampista,Netherlands,72,72,1800000,6000,['Especialista Oculto'],72.5,4.01E-05,2.548984736,1.163731219
3282,V. Granat,31,Agente Libre,Defensor,Russia,72,72,0,0,['Talento Infravalorado'],72,72,0.037835157,0.033734661
3305,D. Mili?evi?,32,KAS Eupen,Mediocampista,Bosnia Herzegovina,72,72,2400000,10000,['Especialista Oculto'],70.33333333,2.92E-05,-0.942593314,-1.273585108
3336,H. Wilson,21,Derby County,Atacante,Wales,72,84,5500000,48000,['Especialista Oculto'],68.83333333,1.24E-05,-1.238521945,-1.44032613
3346,P. Billing,22,Huddersfield Town,Mediocampista,Denmark,72,83,4700000,25000,['Anomalía Física'],69.66666667,1.47E-05,3.421879249,1.082487342
3363,L. Cabrera,26,Getafe CF,Defensor,Uruguay,72,75,3200000,15000,['Especialista Oculto'],69.33333333,2.16E-05,0.861364031,1.073258406
3390,P. Crouch,37,Stoke City,Atacante,England,72,72,1100000,25000,['Anomalía Física'],77.33333333,6.87E-05,3.001684584,0.279524385
3393,Roberto Torres,29,CA Osasuna,Mediocampista,Spain,72,72,3000000,9000,['Especialista Oculto'],74.5,2.48E-05,-0.069698801,0.757511831
3398,M. Makola,32,Orlando Pirates,Mediocampista,South Africa,72,72,2400000,1000,['Especialista Oculto'],70.33333333,2.93E-05,-0.942593314,-0.54239021
3442,R. McCormack,31,Central Coast Mariners,Atacante,Scotland,72,72,2800000,16000,['Especialista Oculto'],72.83333333,2.59E-05,-0.853048625,0.87773326
3467,C. Brunt,33,West Bromwich Albion,Mediocampista,Northern Ireland,72,72,1800000,24000,['Especialista Oculto'],69.5,3.81E-05,1.239642967,0.595024076
3503,D. Gonzo,22,Agente Libre,Mediocampista,Paraguay,72,78,0,0,['Talento Infravalorado'],69.66666667,69.66666667,-0.506146058,-0.298658577
3521,D. Kombarov,31,Spartak Moscow,Defensor,Russia,72,72,2000000,1000,['Especialista Oculto'],67.16666667,3.36E-05,0.037835157,-1.100291243
3523,João Schmidt,25,Rio Ave FC,Mediocampista,Brazil,72,76,3900000,18000,['Especialista Oculto'],70.5,1.80E-05,0.803195711,0.757511831
3550,S. Nakamura,40,Júbilo Iwata,Mediocampista,Japan,72,72,0,4000,"['Especialista Oculto', 'Especialista Oculto']",70,0.017495626,-0.069698801,0.270048566
3562,B. Méndez,18,Agente Libre,Defensor,Uruguay,72,82,0,0,['Talento Infravalorado'],72,72,-0.785693717,0.695249772
3570,Diego Ângelo,32,Antalyaspor,Defensor,Brazil,72,72,1800000,12000,['Especialista Oculto'],73.66666667,4.07E-05,1.684892905,1.451267041
3576,T. Savanier,26,Nîmes Olympique,Mediocampista,France,72,75,3800000,14000,['Especialista Oculto'],72.33333333,1.90E-05,-1.37904057,-0.461146332
3588,M. Pérez García,33,Club Atlético Tigre,Mediocampista,Argentina,72,72,1900000,11000,['Especialista Oculto'],73.66666667,3.85E-05,-2.251935083,-1.111097353
3610,J. Arango,27,Al Batin,Atacante,Colombia,72,73,3600000,12000,['Especialista Oculto'],70.5,1.95E-05,-0.082101983,0.354300495
3618,M. Cuisance,18,Borussia Mönchengladbach,Mediocampista,France,72,85,5500000,9000,['Especialista Oculto'],71.5,1.30E-05,0.366748455,-1.19234123
3625,R. Varga,28,Agente Libre,Atacante,Hungary,72,72,0,0,"['Especialista Oculto', 'Talento Infravalorado']",70.83333333,70.83333333,0.303371338,0.129972167
3630,B. Caicedo,26,Agente Libre,Defensor,Ecuador,72,75,0,0,['Talento Infravalorado'],63.66666667,63.66666667,-0.37392928,-1.289295561
3631,A. Silbeira,22,Agente Libre,Portero,Paraguay,72,72,0,0,['Talento Infravalorado'],62,62,0.484848906,1.025785071
3638,L. Olaza,23,Boca Juniors,Defensor,Uruguay,72,78,3600000,10000,['Especialista Oculto'],63.83333333,1.77E-05,-1.197458154,-0.533278291
3710,Y. Ouattara,34,Agente Libre,Atacante,Ivory Coast,72,72,0,0,['Talento Infravalorado'],70.5,70.5,-0.853048625,-0.692565036
3724,D. Villalva,25,Querétaro,Atacante,Argentina,72,73,3700000,7000,['Anomalía Física'],70.16666667,1.89E-05,-3.16588855,-2.56196777
3736,D. Dibusz,27,Agente Libre,Portero,Hungary,72,73,0,0,['Talento Infravalorado'],69.8,69.8,-0.048748395,-2.214378353
3742,J. Otero,23,Amiens SC,Mediocampista,Colombia,72,79,4400000,12000,['Especialista Oculto'],70.16666667,1.59E-05,0.803195711,1.326218974
3755,Aketxe,24,Cádiz CF,Mediocampista,Spain,72,78,4300000,6000,['Especialista Oculto'],68.33333333,1.59E-05,-0.506146058,-0.2174147
3784,P. Bardsley,33,Burnley,Defensor,Scotland,72,72,1200000,32000,['Especialista Oculto'],73.33333333,5.95E-05,-0.37392928,0.506245454
3786,P. Da Silva,38,Agente Libre,Defensor,Paraguay,72,72,0,0,['Talento Infravalorado'],73,73,-0.37392928,0.978756248
3792,Salva Sevilla,34,RCD Mallorca,Mediocampista,Spain,72,72,1500000,8000,"['Especialista Oculto', 'Especialista Oculto']",71,4.71E-05,-0.069698801,0.026316933
3824,H. Kiyotake,28,Cerezo Osaka,Mediocampista,Japan,72,72,3100000,7000,['Especialista Oculto'],72.16666667,2.32E-05,-0.942593314,-0.298658577
3839,C. Arboleda,32,Independiente Santa Fe,Defensor,Colombia,72,72,1700000,4000,['Anomalía Física'],59.16666667,3.47E-05,-2.020987028,-3.746351686
3858,M. Zeman,29,Viktoria Plze?,Mediocampista,Czech Republic,72,72,3000000,1000,['Especialista Oculto'],70.16666667,2.34E-05,-0.506146058,-2.248511639
3861,Yeom Ki Hun,35,Suwon Samsung Bluewings,Atacante,Korea Republic,72,72,1400000,6000,['Especialista Oculto'],72.83333333,5.18E-05,0.303371338,0.802957151
3876,Fran Mérida,28,CA Osasuna,Mediocampista,Spain,72,73,2800000,8000,['Especialista Oculto'],70.66666667,2.52E-05,-0.069698801,1.001243464
3878,S. Sensi,22,Sassuolo,Mediocampista,Italy,72,77,3500000,26000,['Especialista Oculto'],75,2.13E-05,-1.815487826,0.188804688
3884,R. Delgado,28,Defensa y Justicia,Defensor,Argentina,72,72,2500000,10000,['Especialista Oculto'],70.5,2.81E-05,-1.197458154,-0.060767498
3892,A. Saelemaekers,19,RSC Anderlecht,Defensor,Belgium,72,84,5500000,7000,['Especialista Oculto'],57.83333333,1.05E-05,-1.197458154,-1.667304195
3898,A. Fiola,28,Agente Libre,Defensor,Hungary,72,72,0,0,['Talento Infravalorado'],66,66,0.037835157,-0.911286926
3900,N. Jelavi?,32,Guizhou Hengfeng FC,Atacante,Croatia,72,72,2500000,13000,['Especialista Oculto'],73.83333333,2.94E-05,1.07431798,1.027285479
3915,C. Mulgrew,32,Blackburn Rovers,Defensor,Scotland,72,72,1800000,27000,['Especialista Oculto'],72.16666667,3.95E-05,1.273128468,0.978756248
3918,F. Peluso,34,Sassuolo,Defensor,Italy,72,72,875000,30000,['Especialista Oculto'],76.83333333,8.49E-05,0.861364031,0.600747613
3943,W. Ángel,25,Agente Libre,Defensor,Venezuela,72,78,0,0,['Talento Infravalorado'],73.66666667,73.66666667,0.861364031,1.734773517
3957,Elustondo,31,Rayo Vallecano,Mediocampista,Spain,72,72,2700000,14000,['Especialista Oculto'],69.83333333,2.57E-05,0.803195711,1.244975097
3971,O. Skúlason,35,Agente Libre,Mediocampista,Iceland,71,71,0,0,['Talento Infravalorado'],68.66666667,68.66666667,0.803195711,1.082487342
4014,Luis García,37,KAS Eupen,Mediocampista,Spain,71,71,750000,6000,['Especialista Oculto'],72,9.52E-05,-0.069698801,-0.136170822
4044,A. Tarek,26,Orlando City SC,Defensor,Egypt,71,74,2500000,5000,['Especialista Oculto'],67.66666667,2.70E-05,1.273128468,0.884254089
4045,O. Fink,36,Fortuna Düsseldorf,Mediocampista,Germany,71,71,750000,14000,['Especialista Oculto'],72.83333333,9.53E-05,1.676090224,1.082487342
4049,T. Schütz,30,DSC Arminia Bielefeld,Mediocampista,Germany,71,71,1800000,9000,['Especialista Oculto'],68,3.76E-05,0.366748455,0.513780199
4054,P. Klement,25,SC Paderborn 07,Mediocampista,Germany,71,72,2800000,8000,['Especialista Oculto'],70.66666667,2.52E-05,-0.506146058,-0.86736572
4121,J. Campos,30,Agente Libre,Mediocampista,Bolivia,71,71,0,0,['Talento Infravalorado'],72.66666667,72.66666667,-0.506146058,0.026316933
4161,Y. Soteldo,21,Universidad de Chile,Mediocampista,Venezuela,71,81,3800000,6000,['Anomalía Física'],69.5,1.83E-05,-3.124829595,-2.573487149
4189,V. Milinkovi?-Savi?,21,SPAL,Portero,Serbia,71,79,2600000,12000,['Anomalía Física'],69,2.64E-05,3.152835411,1.11578961
4191,L. Kleinheisler,24,Agente Libre,Mediocampista,Hungary,71,76,0,0,['Talento Infravalorado'],70,70,-0.942593314,0.188804688
4217,Shikabala,32,Agente Libre,Atacante,Egypt,71,71,0,0,['Talento Infravalorado'],71.16666667,71.16666667,0.303371338,0.354300495
4220,D. Cools,22,Club Brugge KV,Mediocampista,Belgium,71,78,3300000,12000,['Especialista Oculto'],70.33333333,2.12E-05,0.803195711,1.001243464
4257,J. Riojas,30,Agente Libre,Mediocampista,Paraguay,71,71,0,0,['Talento Infravalorado'],66.83333333,66.83333333,-0.506146058,-0.136170822
4274,M. Korhut,29,Agente Libre,Defensor,Hungary,71,71,0,0,['Talento Infravalorado'],67.33333333,67.33333333,-0.37392928,-0.438776133
4276,N. Ortigoza,33,Rosario Central,Mediocampista,Paraguay,71,71,950000,10000,['Especialista Oculto'],67.66666667,7.05E-05,0.366748455,2.13865775
4281,C. Pantilimon,31,Nottingham Forest,Portero,Romania,71,71,1400000,22000,['Anomalía Física'],69.8,4.91E-05,3.152835411,1.565812308
4295,D. Kaiser,29,Brøndby IF,Mediocampista,Germany,71,71,2300000,18000,['Especialista Oculto'],70.5,3.04E-05,-1.37904057,-0.298658577
4298,J. Sambenito,26,Agente Libre,Atacante,Paraguay,71,74,0,0,['Talento Infravalorado'],71.33333333,71.33333333,0.303371338,0.429076604
4321,M. Suárez,22,Agente Libre,Defensor,Uruguay,71,78,0,0,['Talento Infravalorado'],70.5,70.5,0.037835157,0.317241137
4335,Verza,31,CF Rayo Majadahonda,Mediocampista,Spain,71,71,1600000,5000,"['Especialista Oculto', 'Especialista Oculto']",69.5,4.33E-05,0.366748455,0.513780199
4366,Bruno Alves,36,Parma,Defensor,Portugal,71,71,325000,16000,['Especialista Oculto'],70,0.000205278,0.861364031,1.640271358
4367,J. Velázquez,27,Club Tijuana,Defensor,Argentina,71,73,2300000,13000,['Especialista Oculto'],69.83333333,3.02E-05,0.037835157,0.506245454
4373,C. Araujo,36,Club Atlético Huracán,Defensor,Argentina,71,71,270000,7000,['Especialista Oculto'],69.33333333,0.0002503,-1.609222591,-0.533278291
4387,B. Angulo,22,Agente Libre,Atacante,Ecuador,71,77,0,0,['Talento Infravalorado'],67.83333333,67.83333333,0.303371338,0.204748276
4425,B. Marshall,27,Norwich City,Mediocampista,England,71,71,2500000,18000,['Especialista Oculto'],68.5,2.72E-05,0.366748455,0.026316933
4427,Álex Martínez,27,Granada CF,Defensor,Spain,71,71,2000000,6000,['Especialista Oculto'],61.33333333,3.06E-05,-1.197458154,-1.194793402
4445,M. Gobbi,37,Parma,Defensor,Italy,71,71,270000,16000,"['Especialista Oculto', 'Especialista Oculto']",70.66666667,0.000247085,0.037835157,-0.155269657
4453,P. Onuachu,24,FC Midtjylland,Atacante,Nigeria,71,78,3400000,14000,['Anomalía Física'],68.33333333,2.00E-05,3.001684584,1.176837698
4459,Gumbau,23,CD Leganés,Mediocampista,Spain,71,77,2800000,14000,['Especialista Oculto'],67.16666667,2.39E-05,1.676090224,0.838755709
4470,Y. Endo,38,Gamba Osaka,Mediocampista,Japan,71,71,325000,6000,['Especialista Oculto'],72.16666667,0.000218026,-0.069698801,1.163731219
4540,Manu Morlanes,19,Villarreal CF,Mediocampista,Spain,71,83,4099999,9000,['Diamante en Bruto'],70,1.70E-05,-0.069698801,-0.2174147
4557,R. López,25,Pachuca,Defensor,Mexico,71,76,2600000,16000,['Especialista Oculto'],64.5,2.47E-05,0.449599594,-0.060767498
4592,P. Ebert,31,SG Dynamo Dresden,Atacante,Germany,71,71,2100000,13000,['Especialista Oculto'],69.5,3.29E-05,-0.853048625,0.129972167
4599,Danilo Silva,31,Los Angeles FC,Defensor,Brazil,71,71,1600000,15000,['Especialista Oculto'],68.5,4.24E-05,0.449599594,0.317241137
4652,O. Zinchenko,21,Manchester City,Defensor,Ukraine,71,81,3300000,38000,['Especialista Oculto'],65.33333333,1.96E-05,-1.197458154,-1.761806354
4667,Z. Kalmár,23,Agente Libre,Mediocampista,Hungary,71,78,0,0,['Talento Infravalorado'],69.5,69.5,1.239642967,-0.379902455
4678,O. Rashid,26,Santa Clara,Mediocampista,Iraq,71,74,2900000,4000,['Especialista Oculto'],72.33333333,2.49E-05,-0.506146058,-0.379902455
4707,E. Conde,35,Agente Libre,Portero,Uruguay,71,71,0,0,"['Talento Infravalorado', 'Anomalía Física']",64.4,64.4,-0.048748395,-3.114423748
4738,Carlos Martínez,32,Real Oviedo,Defensor,Spain,71,71,1300000,7000,['Especialista Oculto'],72,5.51E-05,0.861364031,0.128236819
4741,O. Pérez,45,Pachuca,Portero,Mexico,71,71,160000,8000,['Anomalía Física'],68.6,0.000408331,-3.250332202,0.485757833
4748,Zapater,33,Real Zaragoza,Mediocampista,Spain,71,71,1400000,7000,['Especialista Oculto'],69.5,4.94E-05,0.366748455,1.001243464
4753,O. Ad?n,32,Antalyaspor,Mediocampista,Turkey,70,70,1400000,10000,['Especialista Oculto'],65.66666667,4.66E-05,-0.506146058,0.351292443
4789,G. Þórarinsson,26,IFK Norrköping,Mediocampista,Iceland,70,71,2100000,4000,['Especialista Oculto'],73,3.47E-05,0.803195711,1.001243464
4811,De las Cuevas,32,Córdoba CF,Mediocampista,Spain,70,70,1300000,6000,['Especialista Oculto'],71.83333333,5.50E-05,-0.506146058,0.919999586
4823,P. Anton,27,Agente Libre,Mediocampista,Romania,70,73,0,0,"['Especialista Oculto', 'Talento Infravalorado']",65.5,65.5,0.803195711,0.432536321
4851,S. Kerk,24,1. FC Nürnberg,Mediocampista,Germany,70,76,2400000,12000,['Especialista Oculto'],65.33333333,2.71E-05,0.803195711,0.188804688
4876,D. Keet,28,Agente Libre,Portero,South Africa,70,71,0,0,['Talento Infravalorado'],61.8,61.8,-1.115942998,0.665766913
4911,Y. Kashiwagi,30,Urawa Red Diamonds,Mediocampista,Japan,70,70,1600000,7000,['Especialista Oculto'],69.33333333,4.31E-05,-0.506146058,-0.054926944
4925,J. Berthomier,28,ESTAC Troyes,Mediocampista,France,70,70,1800000,6000,['Especialista Oculto'],70.16666667,3.89E-05,-0.069698801,0.270048566
4930,N. Moro,20,Dinamo Zagreb,Mediocampista,Croatia,70,81,2700000,1000,['Especialista Oculto'],69.66666667,2.58E-05,0.803195711,0.107560811
4945,H. Vaca,20,Agente Libre,Mediocampista,Bolivia,70,78,0,0,['Talento Infravalorado'],69.33333333,69.33333333,-1.815487826,-1.273585108
4989,Lee Seung Woo,20,Hellas Verona,Atacante,Korea Republic,70,79,2800000,3000,['Diamante en Bruto'],66.33333333,2.37E-05,-1.238521945,-1.066445583
4991,M. Trávník,24,Agente Libre,Mediocampista,Czech Republic,70,76,0,0,['Talento Infravalorado'],72,72,-0.506146058,-0.379902455
5007,Kangin Lee,17,Valencia CF,Mediocampista,Korea Republic,70,88,3500000,8000,['Especialista Oculto'],68.33333333,1.95E-05,-0.942593314,-1.029853475
5018,C. Adam,32,Stoke City,Mediocampista,Scotland,70,70,1300000,23000,"['Especialista Oculto', 'Especialista Oculto']",67.33333333,5.09E-05,1.239642967,1.326218974
5025,B. Meling,23,Rosenborg BK,Defensor,Norway,70,75,2000000,4000,['Anomalía Física'],57.5,2.87E-05,-1.609222591,-3.273840893
5050,E. Koulouris,22,Agente Libre,Atacante,Greece,70,78,0,0,['Talento Infravalorado'],68.83333333,68.83333333,0.688844659,0.129972167
5058,J. Sambia,21,Montpellier HSC,Mediocampista,France,70,78,2600000,10000,['Especialista Oculto'],71.16666667,2.73E-05,1.239642967,0.513780199
5060,P. Mahlambi,20,Agente Libre,Mediocampista,South Africa,70,84,0,0,"['Talento Infravalorado', 'Diamante en Bruto']",65.83333333,65.83333333,-0.942593314,-1.029853475
5081,J. Paredes,30,Agente Libre,Defensor,Ecuador,70,70,0,0,['Talento Infravalorado'],66.5,66.5,-1.197458154,-0.911286926
5112,Sandro Manoel,29,Al Taawoun,Mediocampista,Brazil,70,70,1400000,12000,['Especialista Oculto'],68.83333333,4.87E-05,-0.506146058,1.407462852
5125,L. Cáceda,30,Agente Libre,Defensor,Paraguay,70,70,0,0,['Talento Infravalorado'],70.66666667,70.66666667,1.273128468,1.5457692
5143,L. Giannetti,24,Vélez Sarsfield,Defensor,Argentina,70,76,2100000,7000,['Especialista Oculto'],69.5,3.30E-05,0.037835157,0.506245454
5162,Luan Sendeiro,26,Internacional,Mediocampista,Brazil,70,70,1500000,13000,['Especialista Oculto'],64.66666667,4.27E-05,0.366748455,0.676267954
5223,Gus Ledes,25,CF Reus Deportiu,Mediocampista,Portugal,70,73,1900000,5000,['Especialista Oculto'],70.16666667,3.68E-05,-0.942593314,0.351292443
5230,B. Urribarri,31,Patronato,Defensor,Argentina,70,70,1200000,8000,['Anomalía Física'],57.16666667,4.73E-05,-1.197458154,-3.46284521
5241,B. Henning,23,FC Wacker Innsbruck,Mediocampista,Germany,70,79,2400000,6000,['Especialista Oculto'],68.16666667,2.83E-05,-0.942593314,0.026316933
