,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
444,André Gomes,24,Everton,Mediocampista,Portugal,80,85,19500000,130000,['Especialista Oculto'],79.16666666666667,4.032942569216714e-06,1.6760902236670685,1.9761699947954265
445,N. Tagliafico,25,Ajax,Defensor,Argentina,80,82,15000000,20000,['Especialista Oculto'],74.0,4.926763986234089e-06,-2.0209870281549946,-0.7222826086333171
446,M. Sanson,23,Olympique de Marseille,Mediocampista,France,80,85,19500000,47000,['Especialista Oculto'],78.66666666666667,4.024487780333498e-06,0.3667484548816088,1.1637312191059037
448,E. Can,24,Juventus,Mediocampista,Germany,80,85,19500000,91000,"['Especialista Oculto', 'Especialista Oculto']",79.33333333333333,4.0494782953322975e-06,0.803195711143427,1.7324383620885697
449,H. Çalhano?lu,24,Milan,Mediocampista,Turkey,80,84,19500000,89000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",81.33333333333333,4.151989850494843e-06,-0.06969880138020956,-0.6236340874110463
451,M. Keane,25,Everton,Defensor,England,80,83,15500000,88000,['Especialista Oculto'],80.33333333333333,5.15353657812399e-06,1.273128468259076,1.356764882318792
452,L. Paredes,24,Agente Libre,Mediocampista,Argentina,80,85,0,0,"['Especialista Oculto', 'Especialista Oculto', 'Talento Infravalorado']",79.83333333333333,79.83333333333333,0.3667484548816088,0.5950240761232378
454,L. Shaw,22,Manchester United,Defensor,England,80,85,16500000,96000,"['Especialista Oculto', 'Especialista Oculto']",76.0,4.579416450987199e-06,-0.37392927994795944,0.4117432955223788
455,Z. Feddal,28,Real Betis,Defensor,Morocco,80,80,12000000,29000,['Especialista Oculto'],78.66666666666667,6.539750613260957e-06,1.273128468259076,0.9787562476002267
459,Portu,26,Girona FC,Mediocampista,Spain,80,81,17500000,37000,['Especialista Oculto'],79.5,4.533272251053644e-06,-0.06969880138020956,0.7575118312611424
461,E. Zahavi,30,Guangzhou R&F; FC,Atacante,Israel,80,80,14500000,24000,['Especialista Oculto'],79.83333333333333,5.4966488458196425e-06,0.30337133792695914,0.12997216667969239
464,Héctor Bellerín,23,Arsenal,Defensor,Spain,80,85,16500000,85000,['Especialista Oculto'],71.0,4.280976528129242e-06,-0.7856937169997171,-1.1947934020315236
465,P. Kade?ábek,26,TSG 1899 Hoffenheim,Defensor,Czech Republic,80,81,14000000,39000,['Especialista Oculto'],75.83333333333333,5.401618913862413e-06,0.03783515710379826,0.7897519302409441
467,J. Vestergaard,25,Southampton,Defensor,Denmark,80,81,14500000,51000,['Especialista Oculto'],83.66666666666667,5.749890792163829e-06,2.5084217794143537,2.207284310435564
468,J. Tarkowski,25,Burnley,Defensor,England,80,83,15500000,56000,['Especialista Oculto'],79.33333333333333,5.099853962039044e-06,1.6848929053108337,0.9787562476002267
469,Deulofeu,24,Watford,Atacante,Spain,80,82,18500000,56000,['Especialista Oculto'],75.66666666666667,4.077746421045497e-06,-0.4675753037342646,-0.9168933643683851
470,E. Dier,24,Tottenham Hotspur,Mediocampista,England,80,84,16500000,73000,"['Especialista Oculto', 'Especialista Oculto']",72.33333333333333,4.364528387666985e-06,1.6760902236670685,2.2199016275022836
471,J. Murillo,26,Valencia CF,Defensor,Colombia,80,84,16000000,38000,['Especialista Oculto'],77.83333333333333,4.8530570195957295e-06,0.03783515710379826,0.8842540889205854
472,M. Badelj,29,Lazio,Mediocampista,Croatia,80,80,11500000,53000,['Especialista Oculto'],77.16666666666667,6.67936120378304e-06,1.2396429674052454,0.7575118312611424
473,Ismaily,28,Shakhtar Donetsk,Defensor,Brazil,80,80,11500000,1000,['Especialista Oculto'],74.16666666666667,6.448714043818158e-06,-0.7856937169997171,0.4117432955223788
474,N. Schulz,25,TSG 1899 Hoffenheim,Defensor,Germany,80,81,14500000,37000,['Especialista Oculto'],72.0,4.952878520129427e-06,-0.37392927994795944,0.5062454542020202
475,L. Digne,24,Everton,Defensor,France,80,84,16000000,79000,"['Especialista Oculto', 'Especialista Oculto']",74.16666666666667,4.6126414611620874e-06,-0.7856937169997171,-0.15526965655546912
478,D. Vida,29,Be?ikta? JK,Defensor,Croatia,80,80,11500000,55000,['Especialista Oculto'],79.33333333333333,6.865714103645108e-06,0.03783515710379826,0.6007476128816615
482,S. Aurier,25,Tottenham Hotspur,Defensor,Ivory Coast,80,83,15500000,82000,"['Especialista Oculto', 'Especialista Oculto']",77.5,4.973687269048436e-06,-1.1974581540514795,0.31724113684273747
483,J. Matip,26,Liverpool,Defensor,Cameroon,80,82,15000000,99000,['Especialista Oculto'],81.0,5.364593326406164e-06,1.6848929053108337,0.6007476128816615
484,Y. Rakitskyi,28,Shakhtar Donetsk,Defensor,Ukraine,80,80,12000000,1000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",78.66666666666667,6.5550087585749445e-06,0.44959959415555595,1.2622627236391508
486,A. Yarmolenko,28,West Ham United,Mediocampista,Ukraine,80,80,15000000,92000,['Especialista Oculto'],76.5,5.068910345288209e-06,2.112537479928887,1.1637312191059037
487,Hugo Mallo,27,RC Celta,Defensor,Spain,80,81,13500000,27000,"['Especialista Oculto', 'Especialista Oculto']",74.16666666666667,5.48286103229139e-06,-1.1974581540514795,-0.15526965655546912
488,André Almeida,27,SL Benfica,Defensor,Portugal,80,80,12000000,15000,"['Especialista Oculto', 'Especialista Oculto']",79.83333333333333,6.644471634528647e-06,0.44959959415555595,0.6952497715613027
490,R. Rodríguez,25,Milan,Defensor,Switzerland,80,83,15500000,81000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",76.16666666666667,4.888432178822572e-06,-0.37392927994795944,0.4117432955223788
492,Mario Gaspar,27,Villarreal CF,Defensor,Spain,80,80,12000000,35000,"['Especialista Oculto', 'Especialista Oculto']",77.5,6.439550773614394e-06,0.03783515710379826,0.7897519302409441
494,D. Blind,28,Ajax,Defensor,Netherlands,80,80,12000000,22000,"['Especialista Oculto', 'Especialista Oculto']",78.66666666666667,6.543558486367342e-06,-0.37392927994795944,0.31724113684273747
496,A. Ljaji?,26,Be?ikta? JK,Mediocampista,Serbia,80,81,17500000,52000,['Especialista Oculto'],77.33333333333333,4.405955385561642e-06,0.803195711143427,-0.29865857713523725
497,Canales,27,Real Betis,Mediocampista,Spain,80,80,15500000,30000,"['Especialista Oculto', 'Especialista Oculto']",74.5,4.797166465089088e-06,0.3667484548816088,-0.46114633227314183
502,Susaeta,30,Athletic Club de Bilbao,Atacante,Spain,80,80,14000000,33000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",77.0,5.487065810085811e-06,-0.4675753037342646,-0.6177889269260772
503,S. Rudy,28,FC Schalke 04,Mediocampista,Germany,80,80,12000000,37000,"['Especialista Oculto', 'Especialista Oculto']",79.83333333333333,6.632327548476014e-06,-0.06969880138020956,0.351292443416381
507,R. Boudebouz,28,Real Betis,Mediocampista,Algeria,80,80,15000000,31000,"['Especialista Oculto', 'Especialista Oculto']",79.0,5.255804320683633e-06,-0.06969880138020956,-0.05492694442838041
510,M. Musacchio,27,Milan,Defensor,Argentina,80,80,12500000,85000,['Especialista Oculto'],80.0,6.356773432119711e-06,-0.37392927994795944,0.5062454542020202
513,Bruno,34,Villarreal CF,Mediocampista,Spain,80,80,7000000,39000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",76.0,1.079698667467159e-05,0.803195711143427,0.8387557088300946
514,F. Delph,28,Manchester City,Defensor,England,80,80,11500000,120000,['Especialista Oculto'],74.0,6.368329916666961e-06,-1.1974581540514795,-0.5332782912740344
517,S. Coleman,29,Everton,Defensor,Republic of Ireland,80,80,11000000,97000,"['Especialista Oculto', 'Especialista Oculto']",76.66666666666667,6.908773520581522e-06,-0.7856937169997171,-0.15526965655546912
519,Antunes,31,Getafe CF,Defensor,Portugal,80,80,9500000,27000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",74.0,7.767397106392662e-06,-1.1974581540514795,-0.24977181523511044
520,Nacho Monreal,32,Arsenal,Defensor,Spain,80,80,8000000,99000,['Especialista Oculto'],77.16666666666667,9.527924081830176e-06,-0.7856937169997171,-0.5332782912740344
521,Beñat,31,Athletic Club de Bilbao,Mediocampista,Spain,80,80,12500000,30000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",78.33333333333333,6.251662177308152e-06,-0.06969880138020956,0.6762679536921901
522,A. Fernández,32,Beijing Renhe FC,Mediocampista,Argentina,80,80,11000000,20000,['Especialista Oculto'],79.5,7.214155425212756e-06,-0.06969880138020956,0.9199995863990469
525,V. Birsa,31,Chievo Verona,Mediocampista,Slovenia,80,80,13000000,23000,['Especialista Oculto'],81.0,6.219764553500379e-06,0.803195711143427,1.244975096674856
527,D. Criscito,31,Genoa,Defensor,Italy,80,80,10000000,21000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",77.16666666666667,7.700494857416606e-06,0.03783515710379826,0.22273897816309615
528,D. Valeri,32,Portland Timbers,Atacante,Argentina,80,80,11500000,12000,['Especialista Oculto'],82.33333333333333,7.151956756547652e-06,-0.4675753037342646,-0.2439083801231924
530,Raúl García,31,Athletic Club de Bilbao,Mediocampista,Spain,80,80,13000000,30000,['Especialista Oculto'],80.33333333333333,6.165259184042528e-06,0.803195711143427,1.6511944845196174
531,S. Defour,30,Burnley,Mediocampista,Belgium,80,80,13500000,65000,"['Especialista Oculto', 'Especialista Oculto']",79.66666666666667,5.872956932820475e-06,-0.5061460576420328,0.5137801985542856
532,M. Škrtel,33,Fenerbahçe SK,Defensor,Slovakia,80,80,6000000,68000,['Especialista Oculto'],79.83333333333333,1.3156446963890305e-05,1.273128468259076,1.4512670409984334
533,S. Radu,31,Lazio,Defensor,Romania,80,80,10000000,51000,['Especialista Oculto'],79.83333333333333,7.942824135957536e-06,0.03783515710379826,0.31724113684273747
534,G. Cahill,32,Chelsea,Defensor,England,80,80,8500000,99000,['Especialista Oculto'],81.0,9.419698869671023e-06,1.6848929053108337,0.7897519302409441
535,L. Diarra,33,Paris Saint-Germain,Mediocampista,France,80,80,6000000,75000,['Especialista Oculto'],78.83333333333333,1.2976678248009067e-05,-0.5061460576420328,0.5137801985542856
536,L. Perrin,32,AS Saint-Étienne,Defensor,France,80,80,8500000,37000,['Especialista Oculto'],79.83333333333333,9.351449453190098e-06,-0.37392927994795944,0.6952497715613027
537,Dante,34,OGC Nice,Defensor,Brazil,80,80,4500000,37000,['Especialista Oculto'],80.0,1.763279311598124e-05,0.8613640312073183,0.9787562476002267
538,A. Granqvist,33,Agente Libre,Defensor,Sweden,80,80,0,0,"['Especialista Oculto', 'Talento Infravalorado']",81.16666666666667,81.16666666666667,1.6848929053108337,1.1677605649595093
543,Juanfran,33,Atlético Madrid,Defensor,Spain,80,80,5500000,53000,"['Especialista Oculto', 'Especialista Oculto']",74.5,1.3416169022840083e-05,-0.37392927994795944,0.31724113684273747
545,Santi Cazorla,33,Villarreal CF,Mediocampista,Spain,80,80,8500000,39000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",80.33333333333333,9.407814021023458e-06,-1.8154878264274925,-0.6236340874110463
546,Jesús Navas,32,Sevilla FC,Mediocampista,Spain,80,80,11500000,22000,['Especialista Oculto'],76.66666666666667,6.653936817629739e-06,-1.3790405701656694,-2.1672677612211397
547,J. Mascherano,34,Hebei China Fortune FC,Mediocampista,Argentina,80,80,4500000,20000,['Especialista Oculto'],73.66666666666667,1.6297931497507783e-05,-0.5061460576420328,0.8387557088300946
549,D. Srna,36,Cagliari,Defensor,Croatia,80,80,1700000,27000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",75.0,4.3427884523517937e-05,-0.7856937169997171,0.12823681948345483
550,B. Schweinsteiger,33,Chicago Fire,Defensor,Germany,80,80,6000000,11000,['Especialista Oculto'],76.33333333333333,1.2698938718082617e-05,0.03783515710379826,0.4117432955223788
552,W. Rooney,32,DC United,Atacante,England,80,80,12000000,13000,"['Especialista Oculto', 'Especialista Oculto']",82.16666666666667,6.839811856060503e-06,-0.8530486245648807,0.877733260285462
566,Antônio Chiamuloira,30,Internacional,Defensor,Brazil,79,79,9500000,30000,['Especialista Oculto'],78.66666666666667,8.254633621409554e-06,0.03783515710379826,0.9787562476002267
567,Maikel Catarino,34,Atlético Mineiro,Defensor,Brazil,79,79,3600000,38000,['Especialista Oculto'],74.33333333333333,2.0432466437841368e-05,-0.7856937169997171,-0.8167847673129583
568,A. Lunev,26,Agente Libre,Portero,Russia,79,81,0,0,['Talento Infravalorado'],76.8,76.8,-0.04874839540656153,0.8457759915911184
573,Marcos Llorente,23,Real Madrid,Mediocampista,Spain,79,87,16000000,110000,['Especialista Oculto'],76.16666666666667,4.727911976334866e-06,0.803195711143427,0.8387557088300946
576,A. Diallo,22,Borussia Dortmund,Defensor,France,79,86,15000000,43000,"['Especialista Oculto', 'Especialista Oculto']",78.16666666666667,5.19621494851105e-06,0.44959959415555595,0.6952497715613027
577,A. Golovin,22,AS Monaco,Mediocampista,Russia,79,85,17000000,61000,['Especialista Oculto'],81.83333333333333,4.7965141865552514e-06,0.3667484548816088,-0.6236340874110463
579,C. Pavón,22,Boca Juniors,Atacante,Argentina,79,85,17500000,27000,['Especialista Oculto'],75.83333333333333,4.32665767140273e-06,-0.8530486245648807,0.5038527134825772
581,Granell,29,Girona FC,Defensor,Spain,79,79,12000000,37000,['Especialista Oculto'],65.83333333333333,5.469247143315293e-06,-1.1974581540514795,-0.6277804499536758
583,J. Weigl,22,Borussia Dortmund,Mediocampista,Germany,79,84,14500000,43000,['Especialista Oculto'],79.16666666666667,5.443626571067874e-06,1.2396429674052454,0.10756081070952414
590,D. Zappacosta,26,Chelsea,Defensor,Italy,79,81,12500000,94000,"['Especialista Oculto', 'Especialista Oculto']",73.83333333333333,5.862579599075253e-06,0.03783515710379826,-0.24977181523511044
593,I. Marcone,28,Cruz Azul,Mediocampista,Argentina,79,80,11500000,31000,['Especialista Oculto'],75.5,6.547566859113098e-06,0.803195711143427,1.8949261172264742
595,J. Lerma,23,Bournemouth,Mediocampista,Colombia,79,84,14500000,55000,['Especialista Oculto'],74.16666666666667,5.095613986331342e-06,-0.06969880138020956,1.1637312191059037
597,R. Zobnin,24,Spartak Moscow,Mediocampista,Russia,79,86,15000000,1000,['Especialista Oculto'],80.66666666666667,5.377418924688204e-06,0.803195711143427,0.10756081070952414
601,Jonny,24,Wolverhampton Wanderers,Defensor,Spain,79,83,13500000,43000,['Especialista Oculto'],73.5,5.427157540636673e-06,-2.0209870281549946,-0.6277804499536758
603,J. Hofmann,25,Borussia Mönchengladbach,Mediocampista,Germany,79,80,15000000,32000,['Especialista Oculto'],77.33333333333333,5.144580108352396e-06,-0.5061460576420328,-0.46114633227314183
604,N. Aké,23,Bournemouth,Defensor,Netherlands,79,84,14500000,55000,['Especialista Oculto'],77.66666666666667,5.336081163214394e-06,-0.37392927994795944,0.4117432955223788
605,J. Hector,28,1. FC Köln,Defensor,Germany,79,79,10000000,26000,"['Especialista Oculto', 'Especialista Oculto']",77.16666666666667,7.696654595054067e-06,0.44959959415555595,0.5062454542020202
606,S. Kolašinac,25,Arsenal,Defensor,Bosnia Herzegovina,79,82,13000000,89000,['Especialista Oculto'],78.0,5.959201928397744e-06,0.03783515710379826,1.8292756757169986
610,L. Milivojevi?,27,Crystal Palace,Mediocampista,Serbia,79,81,12500000,56000,['Especialista Oculto'],74.5,5.933417813521997e-06,1.2396429674052454,1.6511944845196174
611,D. Baselli,26,Torino,Mediocampista,Italy,79,82,15500000,49000,['Especialista Oculto'],79.0,5.080712259263473e-06,0.803195711143427,0.4325363209853333
612,K. Rekik,23,Hertha BSC,Defensor,Netherlands,79,83,14000000,26000,['Especialista Oculto'],77.83333333333333,5.54921772309394e-06,0.44959959415555595,0.8842540889205854
613,Denis Suárez,24,FC Barcelona,Mediocampista,Spain,79,86,17500000,120000,['Especialista Oculto'],78.66666666666667,4.464623280479194e-06,-0.5061460576420328,-0.37990245470418954
615,Mário Rui,27,Napoli,Defensor,Portugal,79,80,11500000,60000,['Especialista Oculto'],69.33333333333333,5.997692676093482e-06,-2.0209870281549946,-1.572802036750089
616,Iñigo Martínez,27,Athletic Club de Bilbao,Defensor,Spain,79,80,12000000,26000,"['Especialista Oculto', 'Especialista Oculto']",77.0,6.402793414036803e-06,0.03783515710379826,0.6952497715613027
617,K. Zouma,23,Everton,Defensor,France,79,83,14000000,80000,['Especialista Oculto'],79.16666666666667,5.622632176422904e-06,1.273128468259076,1.92377783439664
625,Sergi Darder,24,RCD Espanyol,Mediocampista,Spain,79,83,16000000,29000,['Especialista Oculto'],79.16666666666667,4.938964484852591e-06,0.3667484548816088,0.5137801985542856
626,J. Roussillon,25,VfL Wolfsburg,Defensor,France,79,84,14000000,44000,['Especialista Oculto'],74.5,5.304756101911414e-06,-1.1974581540514795,0.6007476128816615
627,D. Demme,26,RB Leipzig,Mediocampista,Germany,79,80,12000000,50000,['Especialista Oculto'],78.16666666666667,6.4868597659590795e-06,-1.3790405701656694,0.4325363209853333
628,J. Gouweleeuw,26,FC Augsburg,Defensor,Netherlands,79,80,12000000,28000,['Especialista Oculto'],79.16666666666667,6.581863991087686e-06,0.8613640312073183,0.6952497715613027
629,M. Rojo,28,Manchester United,Defensor,Argentina,79,79,10000000,115000,['Especialista Oculto'],77.33333333333333,7.645410349769943e-06,0.8613640312073183,0.6007476128816615
630,J. Veretout,25,Fiorentina,Mediocampista,France,79,84,16500000,59000,['Especialista Oculto'],79.33333333333333,4.790949244663572e-06,-0.5061460576420328,0.5137801985542856
631,L. Kurzawa,25,Paris Saint-Germain,Defensor,France,79,82,13000000,68000,"['Especialista Oculto', 'Especialista Oculto']",75.33333333333333,5.764717444797665e-06,0.03783515710379826,0.12823681948345483
632,G. Ramírez,27,Sampdoria,Mediocampista,Uruguay,79,79,13000000,41000,['Especialista Oculto'],76.83333333333333,5.891674522019692e-06,0.803195711143427,-0.7048779649799987
635,A. Mandi,26,Real Betis,Defensor,Algeria,79,82,13000000,26000,['Especialista Oculto'],78.5,6.026408258374923e-06,0.03783515710379826,0.31724113684273747
637,Y. Konoplyanka,28,FC Schalke 04,Atacante,Ukraine,79,79,12500000,41000,['Especialista Oculto'],76.66666666666667,6.113281281666964e-06,-0.4675753037342646,-0.2439083801231924
638,S. Berghuis,26,Feyenoord,Atacante,Netherlands,79,80,15000000,20000,['Especialista Oculto'],77.16666666666667,5.137593976635998e-06,0.30337133792695914,-0.6177889269260772
